,0
5797,1
5798,1
5799,1
5800,1
5801,0
5802,0
5803,0
5804,0
5805,1
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,1
5822,0
5823,0
5824,0
5825,0
5826,0
5827,1
5828,0
5829,0
5830,0
5831,0
5832,0
5833,1
5834,0
5835,0
5836,0
5837,0
5838,1
5839,0
5840,0
5841,0
5842,0
5843,1
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,1
5851,0
5852,0
5853,0
5854,1
5855,0
5856,0
5857,0
5858,0
5859,1
5860,0
5861,0
5862,1
5863,0
5864,1
5865,0
5866,0
5867,0
5868,0
5869,1
5870,0
5871,1
5872,0
5873,0
5874,1
5875,0
5876,0
5877,1
5878,0
5879,1
5880,0
5881,1
5882,0
5883,1
5884,0
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,1
5892,0
5893,1
5894,0
5895,0
5896,1
5897,0
5898,0
5899,1
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,1
5913,0
5914,0
5915,1
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5922,1
5923,0
5924,0
5925,0
5926,0
5927,0
5928,1
5929,1
5930,0
5931,1
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,1
5951,0
5952,0
5953,1
5954,0
5955,0
5956,0
5957,0
5958,1
5959,1
5960,0
5961,0
5962,1
5963,0
5964,0
5965,0
5966,0
5967,0
5968,1
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,1
5976,1
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,1
5993,1
5994,1
5995,0
5996,0
5997,0
5998,1
5999,1
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0
6008,1
6009,0
6010,1
6011,0
6012,1
6013,0
6014,0
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,1
6024,0
6025,0
6026,0
6027,1
6028,0
6029,0
6030,0
6031,1
6032,1
6033,0
6034,0
6035,0
6036,1
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,1
6046,0
6047,0
6048,0
6049,0
6050,0
6051,1
6052,1
6053,0
6054,0
6055,0
6056,1
6057,0
6058,1
6059,0
6060,0
6061,0
6062,1
6063,1
6064,0
6065,0
6066,0
6067,1
6068,1
6069,0
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,0
6077,1
6078,0
6079,0
6080,0
6081,0
6082,1
6083,0
6084,1
6085,0
6086,0
6087,1
6088,1
6089,1
6090,1
6091,1
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,1
6101,1
6102,0
6103,1
6104,0
6105,0
6106,0
6107,1
6108,0
6109,1
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1
6128,1
6129,1
6130,0
6131,0
6132,1
6133,0
6134,1
6135,0
6136,0
6137,1
6138,0
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,1
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,1
6158,0
6159,0
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,1
6169,0
6170,0
6171,1
6172,0
6173,0
6174,0
6175,1
6176,0
6177,0
6178,0
6179,0
6180,0
6181,1
6182,0
6183,1
6184,1
6185,1
6186,0
6187,0
6188,0
6189,0
6190,0
6191,0
6192,1
6193,1
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,1
6205,1
6206,0
6207,1
6208,0
6209,0
6210,0
6211,1
6212,1
6213,0
6214,0
6215,0
6216,1
6217,0
6218,1
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,1
6227,0
6228,0
6229,0
6230,0
6231,0
6232,0
6233,0
6234,1
6235,0
6236,0
6237,0
6238,0
6239,1
6240,0
6241,1
6242,0
6243,1
6244,0
6245,1
6246,1
6247,0
6248,1
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,1
6262,0
6263,0
6264,0
6265,1
6266,0
6267,0
6268,0
6269,1
6270,0
6271,1
6272,0
6273,0
6274,0
6275,1
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,1
6299,0
6300,0
6301,0
6302,1
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,0
6326,1
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0
6344,1
6345,1
6346,1
6347,0
6348,0
6349,1
6350,0
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,1
6370,0
6371,0
6372,1
6373,0
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,1
6382,1
6383,0
6384,0
6385,0
6386,0
6387,0
6388,1
6389,1
6390,1
6391,0
6392,0
6393,0
6394,0
6395,0
6396,1
6397,0
6398,1
6399,0
6400,0
6401,1
6402,0
6403,0
6404,1
6405,0
6406,1
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,1
6416,1
6417,1
6418,0
6419,0
6420,1
6421,0
6422,0
6423,0
6424,0
6425,1
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,1
6433,1
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,0
6442,1
6443,0
6444,0
6445,0
6446,0
6447,0
6448,1
6449,0
6450,1
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,1
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,0
6471,1
6472,1
6473,1
6474,0
6475,0
6476,1
6477,0
6478,0
6479,0
6480,1
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,1
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,0
6501,0
6502,1
6503,0
6504,0
6505,0
6506,1
6507,0
6508,0
6509,0
6510,1
6511,0
6512,0
6513,0
6514,0
6515,0
6516,1
6517,0
6518,1
6519,0
6520,0
6521,0
6522,0
6523,0
6524,1
6525,0
6526,0
6527,1
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,1
6535,0
6536,1
6537,0
6538,0
6539,1
6540,0
6541,1
6542,0
6543,0
6544,1
6545,0
6546,1
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,1
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,1
6572,1
6573,0
6574,0
6575,0
6576,1
6577,1
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0
6584,1
6585,0
6586,1
6587,0
6588,0
6589,0
6590,1
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,1
6599,0
6600,0
6601,1
6602,0
6603,0
6604,1
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,1
6613,0
6614,0
6615,0
6616,0
6617,1
6618,0
6619,0
6620,0
6621,0
6622,1
6623,1
6624,0
6625,0
6626,1
6627,0
6628,0
6629,0
6630,0
6631,0
6632,1
6633,0
6634,1
6635,0
6636,1
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,1
6645,1
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,0
6656,1
6657,0
6658,0
6659,0
6660,1
6661,0
6662,0
6663,0
6664,0
6665,0
6666,1
6667,0
6668,1
6669,0
6670,0
6671,0
6672,1
6673,1
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,0
6682,1
6683,0
6684,0
6685,1
6686,1
6687,0
6688,0
6689,1
6690,0
6691,0
6692,1
6693,0
6694,0
6695,0
6696,0
6697,1
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,1
6709,0
6710,1
6711,0
6712,1
6713,0
6714,0
6715,1
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,1
6723,0
6724,0
6725,1
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,1
6733,0
6734,0
6735,0
6736,0
6737,0
6738,1
6739,0
6740,1
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,1
6750,0
6751,0
6752,0
6753,0
6754,1
6755,0
6756,0
6757,0
6758,0
6759,0
6760,1
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,1
6770,1
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,1
6786,0
6787,1
6788,0
6789,0
6790,0
6791,0
6792,1
6793,0
6794,0
6795,0
6796,1
6797,0
6798,0
6799,0
6800,0
6801,0
6802,1
6803,0
6804,0
6805,0
6806,0
6807,0
6808,1
6809,0
6810,0
6811,0
6812,0
6813,0
6814,1
6815,1
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,1
6839,0
6840,0
6841,1
6842,0
6843,0
6844,1
6845,0
6846,0
6847,0
6848,1
6849,0
6850,1
6851,0
6852,1
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,1
6860,0
6861,0
6862,1
6863,0
6864,1
6865,0
6866,0
6867,0
6868,0
6869,1
6870,1
6871,0
6872,0
6873,0
6874,0
6875,1
6876,0
6877,1
6878,0
6879,0
6880,0
6881,0
6882,0
6883,1
6884,1
6885,0
6886,0
6887,0
6888,1
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,1
6902,0
6903,0
6904,0
6905,1
6906,0
6907,1
6908,0
6909,0
6910,1
6911,1
6912,1
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,1
6923,0
6924,0
6925,1
6926,0
6927,0
6928,1
6929,0
6930,0
6931,1
6932,0
6933,0
6934,0
6935,1
6936,1
6937,0
6938,1
6939,1
6940,1
6941,1
6942,0
6943,0
6944,1
6945,1
6946,0
6947,0
6948,0
6949,0
6950,1
6951,0
6952,0
6953,0
6954,1
6955,1
6956,0
6957,1
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0
6968,0
6969,1
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6976,0
6977,1
6978,0
6979,0
6980,0
6981,0
6982,1
6983,1
6984,0
6985,0
6986,0
6987,1
6988,1
6989,0
6990,0
6991,1
6992,0
6993,0
6994,1
6995,1
6996,0
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,1
7006,0
7007,0
7008,0
7009,1
7010,1
7011,0
7012,0
7013,0
7014,0
7015,0
7016,0
7017,0
7018,0
7019,0
7020,0
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,1
7028,0
7029,0
7030,0
7031,0
7032,1
7033,0
7034,0
7035,1
7036,0
7037,0
7038,0
7039,0
7040,1
7041,0
7042,0
7043,1
7044,1
7045,0
7046,0
7047,0
7048,1
7049,0
7050,0
7051,0
7052,1
7053,1
7054,1
7055,0
7056,0
7057,1
7058,1
7059,0
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,1
7067,0
7068,1
7069,0
7070,0
7071,1
7072,0
7073,0
7074,0
7075,1
7076,1
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0
7088,1
7089,0
7090,0
7091,0
7092,0
7093,0
7094,0
7095,1
7096,0
7097,1
7098,0
7099,1
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,1
7109,0
7110,0
7111,0
7112,1
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,1
7126,0
7127,1
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,1
7138,0
7139,1
7140,0
7141,0
7142,1
7143,0
7144,1
7145,0
7146,0
7147,0
7148,0
7149,0
7150,1
7151,1
7152,0
7153,0
7154,0
7155,1
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,1
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,1
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,1
7186,0
7187,0
7188,0
7189,0
7190,0
7191,1
7192,0
7193,0
7194,1
7195,1
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,1
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,1
7218,0
7219,0
7220,1
7221,0
7222,0
7223,0
7224,0
7225,1
7226,0
7227,0
7228,1
7229,0
7230,0
7231,0
7232,1
7233,0
7234,1
7235,0
7236,0
7237,0
7238,0
7239,0
7240,1
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,1
7250,0
7251,0
7252,0
7253,0
7254,1
7255,0
7256,1
7257,1
7258,0
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,1
7266,0
7267,0
7268,0
7269,0
7270,1
7271,1
7272,0
7273,0
7274,0
7275,0
7276,1
7277,1
7278,0
7279,1
7280,0
7281,0
7282,1
7283,0
7284,0
7285,1
7286,0
7287,0
7288,0
7289,1
7290,0
7291,0
7292,0
7293,1
7294,1
7295,1
7296,1
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,1
7305,0
7306,0
7307,0
7308,1
7309,1
7310,0
7311,0
7312,1
7313,0
7314,0
7315,0
7316,0
7317,1
7318,0
7319,0
7320,1
7321,0
7322,1
7323,0
7324,0
7325,0
7326,0
7327,1
7328,0
7329,0
7330,1
7331,1
7332,1
7333,0
7334,0
7335,0
7336,0
7337,0
7338,1
7339,1
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,1
7350,1
7351,0
7352,0
7353,0
7354,1
7355,0
7356,0
7357,0
7358,0
7359,1
7360,0
7361,0
7362,0
7363,0
7364,0
7365,1
7366,0
7367,1
7368,0
7369,0
7370,1
7371,0
7372,0
7373,0
7374,0
7375,0
7376,1
7377,0
7378,1
7379,0
7380,0
7381,0
7382,0
7383,1
7384,1
7385,1
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,1
7394,1
7395,1
7396,0
7397,0
7398,0
7399,0
7400,0
7401,1
7402,0
7403,1
7404,0
7405,0
7406,0
7407,1
7408,0
7409,0
7410,0
7411,0
7412,1
7413,1
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,1
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,0
7450,1
7451,1
7452,1
7453,0
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,1
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,1
7472,1
7473,1
7474,0
7475,0
7476,1
7477,0
7478,1
7479,0
7480,0
7481,1
7482,1
7483,0
7484,0
7485,0
7486,0
7487,1
7488,1
7489,1
7490,0
7491,0
7492,1
7493,0
7494,0
7495,0
7496,0
7497,1
7498,0
7499,1
7500,1
7501,0
7502,1
7503,0
7504,0
7505,0
7506,0
7507,1
7508,0
7509,0
7510,0
7511,1
7512,0
7513,0
7514,1
7515,0
7516,0
7517,1
7518,1
7519,0
7520,1
7521,0
7522,0
7523,0
7524,0
7525,0
7526,0
7527,0
7528,0
7529,1
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,1
7543,0
7544,0
7545,0
7546,1
7547,1
7548,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,1
7555,0
7556,0
7557,1
7558,0
7559,0
7560,0
7561,1
7562,0
7563,1
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,1
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,1
7589,0
7590,0
7591,0
7592,0
7593,1
7594,0
7595,0
7596,1
7597,0
7598,0
7599,0
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,1
7608,0
7609,1
7610,0
7611,0
7612,0
7613,0
7614,0
7615,1
7616,0
7617,1
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,1
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,1
7650,0
7651,0
7652,0
7653,0
7654,1
7655,0
7656,1
7657,0
7658,0
7659,1
7660,0
7661,1
7662,1
7663,0
7664,0
7665,0
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,1
7673,0
7674,0
7675,1
7676,0
7677,0
7678,0
7679,1
7680,0
7681,0
7682,1
7683,0
7684,1
7685,0
7686,0
7687,0
7688,0
7689,0
7690,1
7691,0
7692,1
7693,0
7694,0
7695,0
7696,1
7697,0
7698,0
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,1
7706,1
7707,0
7708,1
7709,0
7710,0
7711,0
7712,0
7713,1
7714,1
7715,0
7716,1
7717,0
7718,0
7719,0
7720,1
7721,0
7722,0
7723,1
7724,0
7725,0
7726,1
7727,0
7728,0
7729,1
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7738,1
7739,0
7740,0
7741,0
7742,0
7743,0
7744,0
7745,1
7746,1
7747,0
7748,0
7749,0
7750,0
7751,1
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,1
7762,0
7763,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,1
7771,1
7772,0
7773,1
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,1
7784,1
7785,0
7786,0
7787,0
7788,0
7789,0
7790,1
7791,0
7792,0
7793,1
7794,0
7795,1
7796,0
7797,0
7798,0
7799,0
7800,1
7801,1
7802,0
7803,1
7804,0
7805,0
7806,1
7807,0
7808,0
7809,0
7810,0
7811,1
7812,0
7813,0
7814,0
7815,0
7816,0
7817,1
7818,0
7819,0
7820,0
7821,0
7822,0
7823,1
7824,0
7825,0
7826,1
7827,0
7828,0
7829,0
7830,0
7831,0
7832,0
7833,0
7834,0
7835,1
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,0
7855,1
7856,0
7857,1
7858,1
7859,0
7860,1
7861,1
7862,1
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,1
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,0
7881,0
7882,1
7883,1
7884,0
7885,0
7886,0
7887,1
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,1
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,1
7905,1
7906,0
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,1
7920,0
7921,1
7922,1
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,1
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,1
7943,0
7944,1
7945,1
7946,0
7947,0
7948,0
7949,0
7950,1
7951,0
7952,0
7953,0
7954,1
7955,0
7956,0
7957,0
7958,0
7959,0
7960,1
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,1
7968,1
7969,0
7970,1
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,1
7978,0
7979,1
7980,0
7981,0
7982,0
7983,0
7984,1
7985,1
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,1
7999,0
8000,0
8001,0
8002,0
8003,0
8004,1
8005,0
8006,0
8007,0
8008,0
8009,0
8010,1
8011,1
8012,1
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,1
8020,0
8021,1
8022,0
8023,1
8024,0
8025,0
8026,0
8027,1
8028,1
8029,0
8030,0
8031,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,1
8041,0
8042,1
8043,0
8044,0
8045,1
8046,1
8047,0
8048,0
8049,0
8050,0
8051,1
8052,0
8053,1
8054,1
8055,0
8056,0
8057,0
8058,1
8059,1
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,1
8068,1
8069,0
8070,1
8071,1
8072,1
8073,0
8074,0
8075,0
8076,0
8077,0
8078,1
8079,1
8080,0
8081,1
8082,0
8083,0
8084,1
8085,1
8086,0
8087,1
8088,0
8089,0
8090,1
8091,1
8092,1
8093,0
8094,0
8095,0
8096,0
8097,0
8098,1
8099,0
8100,0
8101,0
8102,0
8103,1
8104,0
8105,0
8106,1
8107,1
8108,1
8109,0
8110,1
8111,0
8112,0
8113,1
8114,0
8115,0
8116,0
8117,1
8118,0
8119,0
8120,0
8121,0
8122,0
8123,0
8124,1
8125,0
8126,0
8127,0
8128,0
8129,1
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,1
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,0
8144,1
8145,0
8146,0
8147,0
8148,0
8149,1
8150,0
8151,0
8152,1
8153,1
8154,0
8155,0
8156,0
8157,0
8158,1
8159,0
8160,0
8161,0
8162,1
8163,1
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,0
8171,0
8172,1
8173,1
8174,1
8175,0
8176,0
8177,0
8178,1
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,1
8188,1
8189,0
8190,1
8191,0
8192,1
8193,0
8194,0
8195,0
8196,0
8197,0
8198,1
8199,1
8200,0
8201,1
8202,0
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,1
8216,0
8217,0
8218,0
8219,0
8220,0
8221,0
8222,0
8223,1
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,1
8233,0
8234,0
8235,0
8236,1
8237,0
8238,0
8239,1
8240,0
8241,1
8242,0
8243,1
8244,1
8245,0
8246,0
8247,1
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,0
8261,0
8262,1
8263,0
8264,1
8265,0
8266,0
8267,0
8268,1
8269,1
8270,0
8271,1
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,1
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0
8288,0
8289,1
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,1
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,1
8306,1
8307,0
8308,0
8309,0
8310,1
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,1
8319,0
8320,0
8321,0
8322,0
8323,0
8324,0
8325,0
8326,1
8327,1
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,1
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,1
8353,0
8354,0
8355,0
8356,0
8357,1
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,1
8367,0
8368,1
8369,0
8370,1
8371,0
8372,1
8373,1
8374,1
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,1
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,1
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,0
8404,1
8405,1
8406,0
8407,0
8408,0
8409,0
8410,1
8411,0
8412,0
8413,0
8414,1
8415,0
8416,0
8417,1
8418,0
8419,1
8420,0
8421,1
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,1
8430,0
8431,0
8432,0
8433,1
8434,0
8435,0
8436,0
8437,0
8438,0
8439,1
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,1
8452,0
8453,0
8454,0
8455,1
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,1
8464,1
8465,0
8466,0
8467,0
8468,1
8469,0
8470,0
8471,1
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,1
8482,1
8483,0
8484,0
8485,1
8486,0
8487,1
8488,0
8489,0
8490,1
8491,0
8492,0
8493,1
8494,0
8495,0
8496,1
8497,0
8498,0
8499,1
8500,1
8501,0
8502,0
8503,0
8504,1
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,1
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,1
8521,0
8522,1
8523,1
8524,0
8525,1
8526,0
8527,0
8528,1
8529,0
8530,0
8531,0
8532,1
8533,0
8534,0
8535,0
8536,0
8537,0
8538,0
8539,1
8540,0
8541,0
8542,0
8543,1
8544,1
8545,0
8546,1
8547,1
8548,0
8549,0
8550,0
8551,1
8552,1
8553,0
8554,1
8555,1
8556,1
8557,0
8558,0
8559,1
8560,0
8561,1
8562,0
8563,0
8564,0
8565,0
8566,1
8567,0
8568,0
8569,0
8570,0
8571,0
8572,1
8573,0
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,0
8582,0
8583,0
8584,0
8585,0
8586,1
8587,0
8588,1
8589,0
8590,0
8591,0
8592,1
8593,0
8594,0
8595,0
